,Device_ID_geo,Location_Name,Service_Provider_ID,Latitude,Longitude,Timestamp,Cluster
0,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88806,35.49264,2023-09-25 21:01:42,0
1,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88803,35.49262,2023-09-25 21:07:46,0
2,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88808,35.49269,2023-09-25 21:14:20,0
3,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88803,35.49267,2023-09-25 22:14:02,0
4,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88805,35.49269,2023-09-25 22:14:35,0
5,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88809,35.49271,2023-09-25 23:17:07,0
6,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88812,35.49264,2023-09-25 23:43:26,0
7,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88804,35.49268,2023-09-25 23:51:11,0
8,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88804,35.49262,2023-09-26 00:02:32,0
9,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88803,35.49262,2023-09-26 00:08:10,0
10,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88805,35.49267,2023-09-26 00:13:09,0
11,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88807,35.49264,2023-09-26 00:24:34,0
12,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.888,35.49264,2023-09-26 00:30:44,0
13,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88803,35.49268,2023-09-26 00:36:10,0
14,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88804,35.49267,2023-09-26 00:43:32,0
15,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88807,35.49264,2023-09-26 00:49:11,0
16,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88803,35.49262,2023-09-26 00:58:14,0
17,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88808,35.49265,2023-09-26 01:50:48,0
18,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88807,35.49262,2023-09-26 03:15:25,0
19,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88802,35.49266,2023-09-26 03:15:41,0
20,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88807,35.49263,2023-09-26 03:39:10,0
21,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88809,35.4927,2023-09-26 03:47:54,0
22,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88806,35.49268,2023-09-26 03:52:42,0
23,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88809,35.49262,2023-09-26 03:58:52,0
24,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88806,35.49264,2023-09-26 04:07:41,0
25,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88808,35.49265,2023-09-26 04:13:18,0
26,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88811,35.49262,2023-09-26 04:31:46,0
27,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88807,35.49268,2023-09-26 04:37:35,0
28,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88807,35.4926,2023-09-26 04:42:05,0
29,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88802,35.49267,2023-09-26 04:48:13,0
30,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88805,35.49267,2023-09-26 04:53:03,0
31,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88808,35.49268,2023-09-26 04:57:46,0
32,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88805,35.49269,2023-09-26 05:02:56,0
33,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88806,35.49267,2023-09-26 05:08:31,0
34,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9f4f2f17-feca-4e98-a2fb-582da75f2d3a,9,33.88808,35.49267,2023-09-26 05:13:22,0
