,index,Device_ID_geo,Latitude,Longitude,Timestamp,Location_Name,Service_Provider_ID
678,81,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95573,2023-10-03 13:20:02,42181141-adf9-2b5d-deea-18a2a9234a11,9
679,82,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95574,2023-10-03 13:20:04,42181141-adf9-2b5d-deea-18a2a9234a11,9
680,83,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95576,2023-10-03 13:20:50,42181141-adf9-2b5d-deea-18a2a9234a11,9
681,84,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95576,2023-10-03 13:20:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
682,85,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.9557,2023-10-03 13:36:08,42181141-adf9-2b5d-deea-18a2a9234a11,9
683,86,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.9557,2023-10-03 13:37:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
684,87,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.95592,2023-10-03 13:42:02,42181141-adf9-2b5d-deea-18a2a9234a11,9
685,88,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.95598,2023-10-03 13:42:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
686,89,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.9559,2023-10-03 13:47:03,42181141-adf9-2b5d-deea-18a2a9234a11,9
687,90,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.9559,2023-10-03 13:47:52,42181141-adf9-2b5d-deea-18a2a9234a11,9
688,91,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.9559,2023-10-03 13:47:54,42181141-adf9-2b5d-deea-18a2a9234a11,9
689,92,42181141-adf9-2b5d-deea-18a2a9234a11,16.7146,42.95587,2023-10-03 13:52:02,42181141-adf9-2b5d-deea-18a2a9234a11,9
690,93,42181141-adf9-2b5d-deea-18a2a9234a11,16.7146,42.95586,2023-10-03 13:52:52,42181141-adf9-2b5d-deea-18a2a9234a11,9
691,94,42181141-adf9-2b5d-deea-18a2a9234a11,16.7163,42.95598,2023-10-03 13:53:35,42181141-adf9-2b5d-deea-18a2a9234a11,9
692,95,42181141-adf9-2b5d-deea-18a2a9234a11,16.71644,42.95601,2023-10-03 14:13:21,42181141-adf9-2b5d-deea-18a2a9234a11,9
693,96,42181141-adf9-2b5d-deea-18a2a9234a11,16.71891,42.9553,2023-10-03 15:25:02,42181141-adf9-2b5d-deea-18a2a9234a11,9
694,97,42181141-adf9-2b5d-deea-18a2a9234a11,16.71636,42.95609,2023-10-03 16:08:15,42181141-adf9-2b5d-deea-18a2a9234a11,9
695,98,42181141-adf9-2b5d-deea-18a2a9234a11,16.71634,42.95603,2023-10-03 16:08:24,42181141-adf9-2b5d-deea-18a2a9234a11,9
696,99,42181141-adf9-2b5d-deea-18a2a9234a11,16.7163,42.95616,2023-10-03 16:28:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
697,100,42181141-adf9-2b5d-deea-18a2a9234a11,16.7163,42.95616,2023-10-03 16:28:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
698,101,42181141-adf9-2b5d-deea-18a2a9234a11,16.71826,42.9501,2023-10-03 16:35:06,42181141-adf9-2b5d-deea-18a2a9234a11,9
699,102,42181141-adf9-2b5d-deea-18a2a9234a11,16.71826,42.9501,2023-10-03 16:35:57,42181141-adf9-2b5d-deea-18a2a9234a11,9
700,103,42181141-adf9-2b5d-deea-18a2a9234a11,16.7142,42.95821,2023-10-03 17:04:14,42181141-adf9-2b5d-deea-18a2a9234a11,9
701,104,42181141-adf9-2b5d-deea-18a2a9234a11,16.71429,42.95828,2023-10-03 17:04:24,42181141-adf9-2b5d-deea-18a2a9234a11,9
702,105,42181141-adf9-2b5d-deea-18a2a9234a11,16.71428,42.95825,2023-10-03 17:04:32,42181141-adf9-2b5d-deea-18a2a9234a11,9
703,106,42181141-adf9-2b5d-deea-18a2a9234a11,16.71426,42.95821,2023-10-03 17:04:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
704,107,42181141-adf9-2b5d-deea-18a2a9234a11,16.69967,42.9552,2023-10-03 17:37:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
705,108,42181141-adf9-2b5d-deea-18a2a9234a11,16.71743,42.9555,2023-10-03 17:50:50,42181141-adf9-2b5d-deea-18a2a9234a11,9
706,109,42181141-adf9-2b5d-deea-18a2a9234a11,16.78714,42.96192,2023-10-03 18:45:32,42181141-adf9-2b5d-deea-18a2a9234a11,9
707,110,42181141-adf9-2b5d-deea-18a2a9234a11,16.78711,42.96195,2023-10-03 18:45:42,42181141-adf9-2b5d-deea-18a2a9234a11,9
708,111,42181141-adf9-2b5d-deea-18a2a9234a11,16.70214,42.95575,2023-10-03 19:02:33,42181141-adf9-2b5d-deea-18a2a9234a11,9
709,112,42181141-adf9-2b5d-deea-18a2a9234a11,16.70218,42.95572,2023-10-03 19:02:46,42181141-adf9-2b5d-deea-18a2a9234a11,9
710,113,42181141-adf9-2b5d-deea-18a2a9234a11,16.71737,42.9555,2023-10-03 19:32:37,42181141-adf9-2b5d-deea-18a2a9234a11,9
711,114,42181141-adf9-2b5d-deea-18a2a9234a11,16.7173,42.9555,2023-10-03 19:38:33,42181141-adf9-2b5d-deea-18a2a9234a11,9
712,115,42181141-adf9-2b5d-deea-18a2a9234a11,16.71731,42.95553,2023-10-03 19:38:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
713,116,42181141-adf9-2b5d-deea-18a2a9234a11,16.71627,42.95605,2023-10-03 19:44:05,42181141-adf9-2b5d-deea-18a2a9234a11,9
714,117,42181141-adf9-2b5d-deea-18a2a9234a11,16.71628,42.95607,2023-10-03 19:44:49,42181141-adf9-2b5d-deea-18a2a9234a11,9
715,118,42181141-adf9-2b5d-deea-18a2a9234a11,16.71632,42.95607,2023-10-03 19:59:17,42181141-adf9-2b5d-deea-18a2a9234a11,9
716,119,42181141-adf9-2b5d-deea-18a2a9234a11,16.71631,42.95606,2023-10-03 19:59:28,42181141-adf9-2b5d-deea-18a2a9234a11,9
717,120,42181141-adf9-2b5d-deea-18a2a9234a11,16.71643,42.95611,2023-10-03 20:38:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
718,121,42181141-adf9-2b5d-deea-18a2a9234a11,16.71644,42.95612,2023-10-03 20:38:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
719,122,42181141-adf9-2b5d-deea-18a2a9234a11,16.71743,42.95551,2023-10-03 20:50:05,42181141-adf9-2b5d-deea-18a2a9234a11,9
720,123,42181141-adf9-2b5d-deea-18a2a9234a11,16.71748,42.95551,2023-10-03 20:50:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
721,124,42181141-adf9-2b5d-deea-18a2a9234a11,16.71892,42.95526,2023-10-03 21:08:17,42181141-adf9-2b5d-deea-18a2a9234a11,9
722,125,42181141-adf9-2b5d-deea-18a2a9234a11,16.71897,42.95522,2023-10-03 21:08:28,42181141-adf9-2b5d-deea-18a2a9234a11,9
723,126,42181141-adf9-2b5d-deea-18a2a9234a11,16.71886,42.95524,2023-10-03 22:19:35,42181141-adf9-2b5d-deea-18a2a9234a11,9
724,127,42181141-adf9-2b5d-deea-18a2a9234a11,16.71895,42.95507,2023-10-03 22:27:36,42181141-adf9-2b5d-deea-18a2a9234a11,9
725,128,42181141-adf9-2b5d-deea-18a2a9234a11,16.71731,42.9554,2023-10-04 00:11:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
726,129,42181141-adf9-2b5d-deea-18a2a9234a11,16.7174,42.95545,2023-10-04 00:11:14,42181141-adf9-2b5d-deea-18a2a9234a11,9
727,130,42181141-adf9-2b5d-deea-18a2a9234a11,16.7174,42.95541,2023-10-04 00:11:21,42181141-adf9-2b5d-deea-18a2a9234a11,9
728,131,42181141-adf9-2b5d-deea-18a2a9234a11,16.71738,42.95555,2023-10-04 00:11:37,42181141-adf9-2b5d-deea-18a2a9234a11,9
729,132,42181141-adf9-2b5d-deea-18a2a9234a11,16.7173,42.95556,2023-10-04 00:11:38,42181141-adf9-2b5d-deea-18a2a9234a11,9
730,133,42181141-adf9-2b5d-deea-18a2a9234a11,16.71731,42.95554,2023-10-04 00:11:49,42181141-adf9-2b5d-deea-18a2a9234a11,9
731,134,42181141-adf9-2b5d-deea-18a2a9234a11,16.71736,42.95548,2023-10-04 00:11:56,42181141-adf9-2b5d-deea-18a2a9234a11,9
732,135,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.9559,2023-10-04 00:12:02,42181141-adf9-2b5d-deea-18a2a9234a11,9
733,136,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.9559,2023-10-04 00:12:14,42181141-adf9-2b5d-deea-18a2a9234a11,9
734,137,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95591,2023-10-04 00:12:27,42181141-adf9-2b5d-deea-18a2a9234a11,9
735,138,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95591,2023-10-04 00:12:54,42181141-adf9-2b5d-deea-18a2a9234a11,9
736,139,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95596,2023-10-04 00:13:09,42181141-adf9-2b5d-deea-18a2a9234a11,9
737,140,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95585,2023-10-04 00:20:49,42181141-adf9-2b5d-deea-18a2a9234a11,9
738,141,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95586,2023-10-04 00:21:04,42181141-adf9-2b5d-deea-18a2a9234a11,9
739,142,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95583,2023-10-04 00:21:13,42181141-adf9-2b5d-deea-18a2a9234a11,9
740,143,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.9558,2023-10-04 00:21:33,42181141-adf9-2b5d-deea-18a2a9234a11,9
741,144,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95585,2023-10-04 00:21:37,42181141-adf9-2b5d-deea-18a2a9234a11,9
742,145,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95588,2023-10-04 00:21:53,42181141-adf9-2b5d-deea-18a2a9234a11,9
743,146,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95575,2023-10-04 01:16:11,42181141-adf9-2b5d-deea-18a2a9234a11,9
744,147,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95576,2023-10-04 01:16:22,42181141-adf9-2b5d-deea-18a2a9234a11,9
745,148,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95573,2023-10-04 01:16:23,42181141-adf9-2b5d-deea-18a2a9234a11,9
746,149,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95569,2023-10-04 01:16:28,42181141-adf9-2b5d-deea-18a2a9234a11,9
747,150,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95568,2023-10-04 01:16:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
748,151,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95575,2023-10-04 01:16:43,42181141-adf9-2b5d-deea-18a2a9234a11,9
749,152,42181141-adf9-2b5d-deea-18a2a9234a11,16.71733,42.95554,2023-10-04 01:23:15,42181141-adf9-2b5d-deea-18a2a9234a11,9
750,153,42181141-adf9-2b5d-deea-18a2a9234a11,16.7173,42.95552,2023-10-04 01:23:24,42181141-adf9-2b5d-deea-18a2a9234a11,9
751,154,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.95566,2023-10-04 01:26:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
752,155,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95568,2023-10-04 01:27:02,42181141-adf9-2b5d-deea-18a2a9234a11,9
753,156,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95564,2023-10-04 01:27:05,42181141-adf9-2b5d-deea-18a2a9234a11,9
754,157,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95564,2023-10-04 01:27:07,42181141-adf9-2b5d-deea-18a2a9234a11,9
755,158,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95563,2023-10-04 01:27:17,42181141-adf9-2b5d-deea-18a2a9234a11,9
756,159,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95586,2023-10-04 02:31:05,42181141-adf9-2b5d-deea-18a2a9234a11,9
757,160,42181141-adf9-2b5d-deea-18a2a9234a11,16.71439,42.95584,2023-10-04 02:31:06,42181141-adf9-2b5d-deea-18a2a9234a11,9
758,161,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.95585,2023-10-04 02:31:12,42181141-adf9-2b5d-deea-18a2a9234a11,9
759,162,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95582,2023-10-04 02:31:20,42181141-adf9-2b5d-deea-18a2a9234a11,9
760,163,42181141-adf9-2b5d-deea-18a2a9234a11,16.7144,42.95585,2023-10-04 02:31:25,42181141-adf9-2b5d-deea-18a2a9234a11,9
761,164,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95584,2023-10-04 02:31:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
762,165,42181141-adf9-2b5d-deea-18a2a9234a11,16.71449,42.95584,2023-10-04 02:40:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
763,166,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.95581,2023-10-04 02:40:53,42181141-adf9-2b5d-deea-18a2a9234a11,9
764,167,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95586,2023-10-04 02:41:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
765,168,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95584,2023-10-04 02:41:20,42181141-adf9-2b5d-deea-18a2a9234a11,9
766,169,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.9558,2023-10-04 02:41:24,42181141-adf9-2b5d-deea-18a2a9234a11,9
767,170,42181141-adf9-2b5d-deea-18a2a9234a11,16.71444,42.95584,2023-10-04 02:41:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
768,171,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95579,2023-10-04 02:41:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
769,172,42181141-adf9-2b5d-deea-18a2a9234a11,16.71459,42.95585,2023-10-04 02:51:22,42181141-adf9-2b5d-deea-18a2a9234a11,9
770,173,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95588,2023-10-04 02:51:25,42181141-adf9-2b5d-deea-18a2a9234a11,9
771,174,42181141-adf9-2b5d-deea-18a2a9234a11,16.71461,42.95587,2023-10-04 02:51:29,42181141-adf9-2b5d-deea-18a2a9234a11,9
772,175,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95594,2023-10-04 02:51:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
773,176,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.9559,2023-10-04 02:51:33,42181141-adf9-2b5d-deea-18a2a9234a11,9
774,177,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95591,2023-10-04 02:51:36,42181141-adf9-2b5d-deea-18a2a9234a11,9
775,178,42181141-adf9-2b5d-deea-18a2a9234a11,16.71748,42.95561,2023-10-04 02:55:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
776,179,42181141-adf9-2b5d-deea-18a2a9234a11,16.7174,42.95549,2023-10-04 02:55:41,42181141-adf9-2b5d-deea-18a2a9234a11,9
777,180,42181141-adf9-2b5d-deea-18a2a9234a11,16.7174,42.95545,2023-10-04 02:55:49,42181141-adf9-2b5d-deea-18a2a9234a11,9
778,181,42181141-adf9-2b5d-deea-18a2a9234a11,16.71744,42.95552,2023-10-04 02:55:50,42181141-adf9-2b5d-deea-18a2a9234a11,9
779,182,42181141-adf9-2b5d-deea-18a2a9234a11,16.71745,42.95563,2023-10-04 02:55:55,42181141-adf9-2b5d-deea-18a2a9234a11,9
780,183,42181141-adf9-2b5d-deea-18a2a9234a11,16.7174,42.9555,2023-10-04 02:55:58,42181141-adf9-2b5d-deea-18a2a9234a11,9
781,184,42181141-adf9-2b5d-deea-18a2a9234a11,16.71744,42.9556,2023-10-04 02:56:03,42181141-adf9-2b5d-deea-18a2a9234a11,9
782,185,42181141-adf9-2b5d-deea-18a2a9234a11,16.71747,42.9556,2023-10-04 02:56:54,42181141-adf9-2b5d-deea-18a2a9234a11,9
783,186,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95598,2023-10-04 03:05:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
784,187,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95592,2023-10-04 03:06:06,42181141-adf9-2b5d-deea-18a2a9234a11,9
785,188,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.9559,2023-10-04 03:06:15,42181141-adf9-2b5d-deea-18a2a9234a11,9
786,189,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95591,2023-10-04 03:06:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
787,190,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95593,2023-10-04 03:06:22,42181141-adf9-2b5d-deea-18a2a9234a11,9
788,191,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95591,2023-10-04 03:06:36,42181141-adf9-2b5d-deea-18a2a9234a11,9
789,192,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95584,2023-10-04 03:12:13,42181141-adf9-2b5d-deea-18a2a9234a11,9
790,193,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.9558,2023-10-04 03:12:28,42181141-adf9-2b5d-deea-18a2a9234a11,9
791,194,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95575,2023-10-04 03:12:30,42181141-adf9-2b5d-deea-18a2a9234a11,9
792,195,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95589,2023-10-04 03:12:35,42181141-adf9-2b5d-deea-18a2a9234a11,9
793,196,42181141-adf9-2b5d-deea-18a2a9234a11,16.71452,42.95592,2023-10-04 03:12:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
794,197,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.95579,2023-10-04 03:12:47,42181141-adf9-2b5d-deea-18a2a9234a11,9
795,198,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95586,2023-10-04 03:25:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
796,199,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95588,2023-10-04 03:26:13,42181141-adf9-2b5d-deea-18a2a9234a11,9
797,200,42181141-adf9-2b5d-deea-18a2a9234a11,16.71459,42.95583,2023-10-04 03:26:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
798,201,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95581,2023-10-04 03:26:17,42181141-adf9-2b5d-deea-18a2a9234a11,9
799,202,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95582,2023-10-04 03:26:28,42181141-adf9-2b5d-deea-18a2a9234a11,9
800,203,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95585,2023-10-04 03:26:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
801,204,42181141-adf9-2b5d-deea-18a2a9234a11,16.71746,42.95557,2023-10-04 03:56:11,42181141-adf9-2b5d-deea-18a2a9234a11,9
802,205,42181141-adf9-2b5d-deea-18a2a9234a11,16.71742,42.95557,2023-10-04 03:56:33,42181141-adf9-2b5d-deea-18a2a9234a11,9
803,206,42181141-adf9-2b5d-deea-18a2a9234a11,16.7174,42.95556,2023-10-04 03:56:36,42181141-adf9-2b5d-deea-18a2a9234a11,9
804,207,42181141-adf9-2b5d-deea-18a2a9234a11,16.71738,42.95548,2023-10-04 03:56:39,42181141-adf9-2b5d-deea-18a2a9234a11,9
805,208,42181141-adf9-2b5d-deea-18a2a9234a11,16.71733,42.95548,2023-10-04 03:56:48,42181141-adf9-2b5d-deea-18a2a9234a11,9
806,209,42181141-adf9-2b5d-deea-18a2a9234a11,16.71743,42.95551,2023-10-04 03:56:59,42181141-adf9-2b5d-deea-18a2a9234a11,9
807,210,42181141-adf9-2b5d-deea-18a2a9234a11,16.71458,42.95584,2023-10-04 04:11:56,42181141-adf9-2b5d-deea-18a2a9234a11,9
808,211,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95584,2023-10-04 04:12:04,42181141-adf9-2b5d-deea-18a2a9234a11,9
809,212,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95581,2023-10-04 04:12:12,42181141-adf9-2b5d-deea-18a2a9234a11,9
810,213,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95585,2023-10-04 04:12:23,42181141-adf9-2b5d-deea-18a2a9234a11,9
811,214,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95588,2023-10-04 04:12:27,42181141-adf9-2b5d-deea-18a2a9234a11,9
812,215,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95594,2023-10-04 04:12:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
813,216,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95581,2023-10-04 04:12:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
814,217,42181141-adf9-2b5d-deea-18a2a9234a11,16.71461,42.95595,2023-10-04 04:20:52,42181141-adf9-2b5d-deea-18a2a9234a11,9
815,218,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95591,2023-10-04 04:21:34,42181141-adf9-2b5d-deea-18a2a9234a11,9
816,219,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.9559,2023-10-04 04:21:35,42181141-adf9-2b5d-deea-18a2a9234a11,9
817,220,42181141-adf9-2b5d-deea-18a2a9234a11,16.71456,42.95593,2023-10-04 04:21:42,42181141-adf9-2b5d-deea-18a2a9234a11,9
818,221,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95591,2023-10-04 04:26:27,42181141-adf9-2b5d-deea-18a2a9234a11,9
819,222,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.9558,2023-10-04 04:26:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
820,223,42181141-adf9-2b5d-deea-18a2a9234a11,16.71459,42.95583,2023-10-04 04:26:43,42181141-adf9-2b5d-deea-18a2a9234a11,9
821,224,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95583,2023-10-04 04:26:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
822,225,42181141-adf9-2b5d-deea-18a2a9234a11,16.71462,42.95587,2023-10-04 04:27:05,42181141-adf9-2b5d-deea-18a2a9234a11,9
823,226,42181141-adf9-2b5d-deea-18a2a9234a11,16.71442,42.95588,2023-10-04 05:24:04,42181141-adf9-2b5d-deea-18a2a9234a11,9
824,227,42181141-adf9-2b5d-deea-18a2a9234a11,16.71444,42.95586,2023-10-04 05:24:16,42181141-adf9-2b5d-deea-18a2a9234a11,9
825,228,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95584,2023-10-04 05:24:31,42181141-adf9-2b5d-deea-18a2a9234a11,9
826,229,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95583,2023-10-04 05:24:47,42181141-adf9-2b5d-deea-18a2a9234a11,9
827,230,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.9559,2023-10-04 07:14:01,42181141-adf9-2b5d-deea-18a2a9234a11,9
828,231,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.95598,2023-10-04 07:14:58,42181141-adf9-2b5d-deea-18a2a9234a11,9
829,232,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95591,2023-10-04 07:15:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
830,233,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95596,2023-10-04 07:15:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
831,234,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95587,2023-10-04 07:16:08,42181141-adf9-2b5d-deea-18a2a9234a11,9
832,235,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.95582,2023-10-04 07:16:51,42181141-adf9-2b5d-deea-18a2a9234a11,9
833,236,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.9559,2023-10-04 08:58:12,42181141-adf9-2b5d-deea-18a2a9234a11,9
834,237,42181141-adf9-2b5d-deea-18a2a9234a11,16.7146,42.9558,2023-10-04 08:58:22,42181141-adf9-2b5d-deea-18a2a9234a11,9
835,238,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95592,2023-10-04 08:58:25,42181141-adf9-2b5d-deea-18a2a9234a11,9
836,239,42181141-adf9-2b5d-deea-18a2a9234a11,16.7146,42.9558,2023-10-04 08:58:45,42181141-adf9-2b5d-deea-18a2a9234a11,9
837,240,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.9558,2023-10-04 09:04:05,42181141-adf9-2b5d-deea-18a2a9234a11,9
838,241,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.95584,2023-10-04 09:04:56,42181141-adf9-2b5d-deea-18a2a9234a11,9
839,242,42181141-adf9-2b5d-deea-18a2a9234a11,16.71446,42.95588,2023-10-04 09:13:44,42181141-adf9-2b5d-deea-18a2a9234a11,9
840,243,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.95583,2023-10-04 09:13:53,42181141-adf9-2b5d-deea-18a2a9234a11,9
841,244,42181141-adf9-2b5d-deea-18a2a9234a11,16.71441,42.9558,2023-10-04 09:14:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
842,245,42181141-adf9-2b5d-deea-18a2a9234a11,16.71453,42.9558,2023-10-04 09:14:18,42181141-adf9-2b5d-deea-18a2a9234a11,9
843,246,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95583,2023-10-04 09:14:23,42181141-adf9-2b5d-deea-18a2a9234a11,9
844,247,42181141-adf9-2b5d-deea-18a2a9234a11,16.71443,42.95582,2023-10-04 09:15:15,42181141-adf9-2b5d-deea-18a2a9234a11,9
845,248,42181141-adf9-2b5d-deea-18a2a9234a11,16.71445,42.9558,2023-10-04 09:15:24,42181141-adf9-2b5d-deea-18a2a9234a11,9
846,249,42181141-adf9-2b5d-deea-18a2a9234a11,16.71454,42.95591,2023-10-04 09:22:01,42181141-adf9-2b5d-deea-18a2a9234a11,9
847,250,42181141-adf9-2b5d-deea-18a2a9234a11,16.71451,42.95591,2023-10-04 09:22:54,42181141-adf9-2b5d-deea-18a2a9234a11,9
848,251,42181141-adf9-2b5d-deea-18a2a9234a11,16.71441,42.95586,2023-10-04 09:31:55,42181141-adf9-2b5d-deea-18a2a9234a11,9
849,252,42181141-adf9-2b5d-deea-18a2a9234a11,16.71448,42.95579,2023-10-04 09:31:56,42181141-adf9-2b5d-deea-18a2a9234a11,9
850,253,42181141-adf9-2b5d-deea-18a2a9234a11,16.71457,42.95585,2023-10-04 09:32:06,42181141-adf9-2b5d-deea-18a2a9234a11,9
851,254,42181141-adf9-2b5d-deea-18a2a9234a11,16.7145,42.9558,2023-10-04 09:32:07,42181141-adf9-2b5d-deea-18a2a9234a11,9
852,255,42181141-adf9-2b5d-deea-18a2a9234a11,16.71447,42.95582,2023-10-04 09:32:08,42181141-adf9-2b5d-deea-18a2a9234a11,9
853,256,42181141-adf9-2b5d-deea-18a2a9234a11,16.71455,42.95584,2023-10-04 09:33:00,42181141-adf9-2b5d-deea-18a2a9234a11,9
