,Device_ID_geo,Location_Name,Service_Provider_ID,Latitude,Longitude,Timestamp,Cluster
253,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.89031729,35.5581774,2023-12-18 12:05:49,0
254,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.89028963,35.55822022,2023-12-18 12:05:52,0
255,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.89025551,35.55827829,2023-12-18 12:05:56,0
256,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.89019914,35.55827592,2023-12-18 12:06:00,0
269,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.89027294,35.55818954,2023-12-18 12:19:39,0
270,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.89025966,35.5581199,2023-12-18 12:20:27,0
274,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.89019594,35.55827815,2023-12-18 12:26:55,0
281,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.8902125,35.55829275,2023-12-18 12:46:21,0
284,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.8903514,35.5581108,2023-12-18 13:38:09,2
285,886b52f6-2778-4ab9-afaf-e3e365128f22,0,0,33.89026787,35.55813382,2023-12-18 15:03:14,0
