,Device_ID_geo,Latitude,Longitude,Timestamp,Location_Name,Service_Provider_ID,DayOfWeek,Location,DayOfMonth,HourOfDay,Date
0,436cab63-5002-475d-8d11-c321e5850659,33.88073963015796,35.62496416999578,2024-01-13 14:36:11,000000000000000,9,Saturday,Other,13,14,2024-01-13
1,436cab63-5002-475d-8d11-c321e5850659,33.880726053084445,35.62494042996375,2024-01-13 14:36:33,000000000000000,9,Saturday,Other,13,14,2024-01-13
2,436cab63-5002-475d-8d11-c321e5850659,33.880744104661446,35.62495037285232,2024-01-13 14:38:06,000000000000000,9,Saturday,Other,13,14,2024-01-13
3,436cab63-5002-475d-8d11-c321e5850659,33.880725007548676,35.62493789415729,2024-01-13 14:38:35,000000000000000,9,Saturday,Other,13,14,2024-01-13
4,436cab63-5002-475d-8d11-c321e5850659,33.88074511179681,35.6249483943784,2024-01-13 14:38:47,000000000000000,9,Saturday,Other,13,14,2024-01-13
5,436cab63-5002-475d-8d11-c321e5850659,33.88072630882107,35.624942406964294,2024-01-13 14:40:12,000000000000000,9,Saturday,Other,13,14,2024-01-13
6,436cab63-5002-475d-8d11-c321e5850659,33.85575032524795,35.57229561466685,2024-01-13 15:56:34,000000000000000,9,Saturday,Other,13,15,2024-01-13
7,436cab63-5002-475d-8d11-c321e5850659,33.85570665119537,35.57220008113729,2024-01-13 15:56:35,000000000000000,9,Saturday,Other,13,15,2024-01-13
8,436cab63-5002-475d-8d11-c321e5850659,33.85566150480965,35.57211029773185,2024-01-13 15:56:36,000000000000000,9,Saturday,Other,13,15,2024-01-13
9,436cab63-5002-475d-8d11-c321e5850659,33.85562252693357,35.57201595647792,2024-01-13 15:56:37,000000000000000,9,Saturday,Other,13,15,2024-01-13
10,436cab63-5002-475d-8d11-c321e5850659,33.855577677931876,35.57191308565836,2024-01-13 15:56:38,000000000000000,9,Saturday,Other,13,15,2024-01-13
11,436cab63-5002-475d-8d11-c321e5850659,33.85553757516813,35.57183790556443,2024-01-13 15:56:39,000000000000000,9,Saturday,Other,13,15,2024-01-13
12,436cab63-5002-475d-8d11-c321e5850659,33.85550488224855,35.571766101085686,2024-01-13 15:56:40,000000000000000,9,Saturday,Other,13,15,2024-01-13
13,436cab63-5002-475d-8d11-c321e5850659,33.85547217418837,35.57172134412736,2024-01-13 15:56:41,000000000000000,9,Saturday,Other,13,15,2024-01-13
14,436cab63-5002-475d-8d11-c321e5850659,33.85546199156182,35.57169912829405,2024-01-13 15:56:42,000000000000000,9,Saturday,Other,13,15,2024-01-13
15,436cab63-5002-475d-8d11-c321e5850659,33.855445565436064,35.57165866646169,2024-01-13 15:56:43,000000000000000,9,Saturday,Other,13,15,2024-01-13
16,436cab63-5002-475d-8d11-c321e5850659,33.855430980278584,35.57161642189898,2024-01-13 15:56:44,000000000000000,9,Saturday,Other,13,15,2024-01-13
17,436cab63-5002-475d-8d11-c321e5850659,33.85540776293423,35.57156800234182,2024-01-13 15:56:45,000000000000000,9,Saturday,Other,13,15,2024-01-13
18,436cab63-5002-475d-8d11-c321e5850659,33.855381885684565,35.571515661110865,2024-01-13 15:56:46,000000000000000,9,Saturday,Other,13,15,2024-01-13
19,436cab63-5002-475d-8d11-c321e5850659,33.855354853018945,35.57145810625542,2024-01-13 15:56:47,000000000000000,9,Saturday,Other,13,15,2024-01-13
20,436cab63-5002-475d-8d11-c321e5850659,33.85532248140433,35.57138569740023,2024-01-13 15:56:48,000000000000000,9,Saturday,Other,13,15,2024-01-13
21,436cab63-5002-475d-8d11-c321e5850659,33.8552944733939,35.5713154382594,2024-01-13 15:56:49,000000000000000,9,Saturday,Other,13,15,2024-01-13
22,436cab63-5002-475d-8d11-c321e5850659,33.85527050436744,35.57125176586453,2024-01-13 15:56:50,000000000000000,9,Saturday,Other,13,15,2024-01-13
23,436cab63-5002-475d-8d11-c321e5850659,33.85524390134022,35.57118574552414,2024-01-13 15:56:51,000000000000000,9,Saturday,Other,13,15,2024-01-13
24,436cab63-5002-475d-8d11-c321e5850659,33.85522299281347,35.571134898079826,2024-01-13 15:56:52,000000000000000,9,Saturday,Other,13,15,2024-01-13
25,436cab63-5002-475d-8d11-c321e5850659,33.85519771144219,35.571073491413856,2024-01-13 15:56:53,000000000000000,9,Saturday,Other,13,15,2024-01-13
26,436cab63-5002-475d-8d11-c321e5850659,33.855170464273534,35.571016777836846,2024-01-13 15:56:54,000000000000000,9,Saturday,Other,13,15,2024-01-13
27,436cab63-5002-475d-8d11-c321e5850659,33.85514187651795,35.57094947277323,2024-01-13 15:56:55,000000000000000,9,Saturday,Other,13,15,2024-01-13
28,436cab63-5002-475d-8d11-c321e5850659,33.85511222401521,35.57088687313747,2024-01-13 15:56:56,000000000000000,9,Saturday,Other,13,15,2024-01-13
29,436cab63-5002-475d-8d11-c321e5850659,33.855081599228136,35.57081520013602,2024-01-13 15:56:57,000000000000000,9,Saturday,Other,13,15,2024-01-13
30,436cab63-5002-475d-8d11-c321e5850659,33.85505345973599,35.570739120388126,2024-01-13 15:56:58,000000000000000,9,Saturday,Other,13,15,2024-01-13
31,436cab63-5002-475d-8d11-c321e5850659,33.855019783545,35.57066446145747,2024-01-13 15:56:59,000000000000000,9,Saturday,Other,13,15,2024-01-13
32,436cab63-5002-475d-8d11-c321e5850659,33.85498813873337,35.57058686333435,2024-01-13 15:57:00,000000000000000,9,Saturday,Other,13,15,2024-01-13
33,436cab63-5002-475d-8d11-c321e5850659,33.85496460111695,35.57049986748237,2024-01-13 15:57:01,000000000000000,9,Saturday,Other,13,15,2024-01-13
