device_id,service_provider_id,usage_timeframe,country_alpha2,country_alpha3,country_code,data_category,day_no,device_carrier_name,device_hit_count,device_manufacturer_brand,device_model,hour_no,insertion_date,ip_d,location_accuracy,location_altitude,location_cou_code_num,location_density,location_latitude,location_longitude,location_main_data_id,location_name,month_no,region_code,source_file_id,subregion_code,usage_date,usage_timeline,year_no
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650394000,LB,,422,,15,,,,,14,,,,,,,33.89030599,35.55809393,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650402000,LB,,422,,15,,,,,14,,,,,,,33.89031861,35.55822038,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650473000,LB,,422,,15,,,,,14,,,,,,,33.89029254,35.55814335,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650516000,LB,,422,,15,,,,,14,,,,,,,33.89031828,35.55819306,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650520000,LB,,422,,15,,,,,14,,,,,,,33.89028487,35.5581338,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650604000,LB,,422,,15,,,,,14,,,,,,,33.89033417,35.5581348,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650626000,LB,,422,,15,,,,,14,,,,,,,33.89032956,35.55812064,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650631000,LB,,422,,15,,,,,14,,,,,,,33.89035378,35.55817603,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650633000,LB,,422,,15,,,,,14,,,,,,,33.89038217,35.55812352,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650655000,LB,,422,,15,,,,,14,,,,,,,33.89030834,35.55813293,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650664000,LB,,422,,15,,,,,14,,,,,,,33.89028659,35.5581277,,Radio olive azKwkspVqK,12,142,,145,,,2023
24ff6be5-6e16-473f-93ae-1062bf8e2180,9,1702650712000,LB,,422,,15,,,,,14,,,,,,,33.89033577,35.5581665,,Radio olive azKwkspVqK,12,142,,145,,,2023
