device_id,service_provider_id,usage_timeframe,country_alpha2,country_alpha3,country_code,data_category,day_no,device_carrier_name,device_hit_count,device_manufacturer_brand,device_model,hour_no,insertion_date,ip_d,location_accuracy,location_altitude,location_cou_code_num,location_density,location_latitude,location_longitude,location_main_data_id,location_name,month_no,region_code,source_file_id,subregion_code,usage_date,usage_timeline,year_no
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368828000,LB,,422,,17,,,,,15,,,,,,,33.89014324,35.55818724,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368830000,LB,,422,,17,,,,,15,,,,,,,33.89015732,35.55820115,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368833000,LB,,422,,17,,,,,15,,,,,,,33.89017128,35.55821599,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368837000,LB,,422,,17,,,,,15,,,,,,,33.89042428,35.55834474,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368839000,LB,,422,,17,,,,,15,,,,,,,33.89040663,35.55833848,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368840000,LB,,422,,17,,,,,15,,,,,,,33.89038394,35.55833559,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368842000,LB,,422,,17,,,,,15,,,,,,,33.89042332,35.55832622,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368846000,LB,,422,,17,,,,,15,,,,,,,33.89043822,35.55831073,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368848000,LB,,422,,17,,,,,15,,,,,,,33.89043822,35.55831073,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368849000,LB,,422,,17,,,,,15,,,,,,,33.89046786,35.55825434,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368852000,LB,,422,,17,,,,,15,,,,,,,33.89049799,35.55821032,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368854000,LB,,422,,17,,,,,15,,,,,,,33.89039535,35.5581397,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368856000,LB,,422,,17,,,,,15,,,,,,,33.89037578,35.55811015,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368858000,LB,,422,,17,,,,,15,,,,,,,33.89035202,35.55810152,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368859000,LB,,422,,17,,,,,15,,,,,,,33.89033252,35.55809094,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368860000,LB,,422,,17,,,,,15,,,,,,,33.89042474,35.55826196,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368861000,LB,,422,,17,,,,,15,,,,,,,33.89041696,35.55828176,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368863000,LB,,422,,17,,,,,15,,,,,,,33.89039401,35.55831554,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368866000,LB,,422,,17,,,,,15,,,,,,,33.89031492,35.5581442,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368868000,LB,,422,,17,,,,,15,,,,,,,33.89028728,35.55812124,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368871000,LB,,422,,17,,,,,15,,,,,,,33.89028878,35.55814061,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368872000,LB,,422,,17,,,,,15,,,,,,,33.89027194,35.55816157,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368874000,LB,,422,,17,,,,,15,,,,,,,33.89027176,35.55819972,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368875000,LB,,422,,17,,,,,15,,,,,,,33.8902964,35.55822009,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368878000,LB,,422,,17,,,,,15,,,,,,,33.89030248,35.55822998,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368879000,LB,,422,,17,,,,,15,,,,,,,33.89034549,35.55824965,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,9,1713368882000,LB,,422,,17,,,,,15,,,,,,,33.8903558,35.55827398,,26e170d1-9bbc-4b1f-b3e9-4a7fd265a033,4,142,,145,,,2024
