,DeviceID,Date,Location,DurationOfStay
0,886b52f6-2778-4ab9-afaf-e3e365128f22,2023-12-18,"(33.89032797581081, 35.55819013527027)",3.77
1,886b52f6-2778-4ab9-afaf-e3e365128f22,2023-12-18,Other,3.837222222222222
2,886b52f6-2778-4ab9-afaf-e3e365128f22,2023-12-18,Unknown,16.392777777777777
