,Device_ID_geo,Location_Name,Service_Provider_ID,Latitude,Longitude,Timestamp,Cluster
11134,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987618551536,35.58857174444208,2024-01-14 20:31:06,0
11135,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988177246653,35.588533612064566,2024-01-14 20:31:13,0
11139,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929891469298425,35.58849841593516,2024-01-14 20:31:39,0
11141,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989688240359,35.5885055520032,2024-01-14 20:31:58,0
11142,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988261355531,35.588553125516555,2024-01-14 20:32:04,0
11143,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988962069624,35.58850503978159,2024-01-14 20:32:11,0
11152,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92991811526866,35.58854900954417,2024-01-14 20:34:39,0
11153,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9299116318632,35.58858504221466,2024-01-14 20:34:46,0
11154,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9299000608683,35.58855251282929,2024-01-14 20:34:52,0
11155,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929892877480974,35.58857301311354,2024-01-14 20:34:59,0
11157,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929905412820425,35.58852636920748,2024-01-14 20:35:12,0
11160,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929916080806144,35.588532835112126,2024-01-14 20:35:26,0
11161,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989808354227,35.58848678090651,2024-01-14 20:35:32,0
11162,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929886207410895,35.58850621752405,2024-01-14 20:35:39,0
11163,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92992186077618,35.588539950654635,2024-01-14 20:35:52,0
11164,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989880170654,35.58850233743906,2024-01-14 20:35:58,0
11165,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989379054343,35.588544446447294,2024-01-14 20:36:05,0
11169,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989584126523,35.588546547351385,2024-01-14 20:36:39,0
11170,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9299097547815,35.588492476249556,2024-01-14 20:36:45,0
11171,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929886208867806,35.58851936623922,2024-01-14 20:36:52,0
11172,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92985969096363,35.58860855230758,2024-01-14 20:36:58,0
11174,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298776827302,35.58857086928561,2024-01-14 20:37:11,0
11175,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987264944627,35.58860537589371,2024-01-14 20:37:18,0
11184,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986446526437,35.58861055690328,2024-01-14 20:38:08,0
11232,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929875540846034,35.588610485869815,2024-01-14 20:44:02,0
11233,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986112961248,35.58854905753335,2024-01-14 20:44:15,0
11235,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929898504829666,35.58854191775518,2024-01-14 20:44:28,0
11237,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929878301176906,35.588493783809774,2024-01-14 20:44:36,0
11239,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929873246149185,35.588540004063,2024-01-14 20:44:49,0
11240,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929886275085536,35.58849072847126,2024-01-14 20:44:50,0
11241,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988430371118,35.58854351845735,2024-01-14 20:44:57,0
11243,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929880278838645,35.58853832419068,2024-01-14 20:45:16,0
11247,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929888201823616,35.588499881211085,2024-01-14 20:46:14,0
11248,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987189762862,35.58852675451033,2024-01-14 20:46:20,0
11391,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986983242296,35.58859254290128,2024-01-14 21:05:07,0
11392,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988530451635,35.58852869338578,2024-01-14 21:05:13,0
11394,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929884535245854,35.58854598170429,2024-01-14 21:05:26,0
11395,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929873979003304,35.58856388497638,2024-01-14 21:05:33,0
11397,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986541350557,35.58854424009951,2024-01-14 21:06:11,0
11398,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987049294137,35.58858455117147,2024-01-14 21:06:24,0
11402,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298556954545,35.58860155764776,2024-01-14 21:06:50,0
11403,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298791377945,35.58851228944351,2024-01-14 21:06:52,0
11404,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987320018462,35.58858492221047,2024-01-14 21:07:05,0
11405,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987800030355,35.588537353934015,2024-01-14 21:07:11,0
11406,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986549433564,35.58860182607018,2024-01-14 21:07:18,0
11633,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989374218718,35.5885441209923,2024-01-14 21:46:00,0
11638,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929877832847346,35.58857276035861,2024-01-14 21:47:38,0
11656,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986820342876,35.58862013332853,2024-01-14 21:49:53,0
11661,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929859661293854,35.58862277605635,2024-01-14 21:50:25,0
11666,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929868116672196,35.58859450807127,2024-01-14 21:50:58,0
11667,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298911123907,35.588485547077326,2024-01-14 21:51:04,0
11668,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988964403584,35.58851478930418,2024-01-14 21:51:49,0
11669,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929884514512025,35.58854049689018,2024-01-14 21:51:56,0
11705,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298623892145,35.588592755844694,2024-01-14 21:57:53,0
11706,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987060853692,35.58855674395714,2024-01-14 21:57:59,0
11720,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986232569181,35.5886196209008,2024-01-14 21:59:49,0
11747,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929865464235796,35.58859267155614,2024-01-14 22:03:26,0
11749,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988235780522,35.58854840998814,2024-01-14 22:03:39,0
11750,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989636259801,35.588503083248916,2024-01-14 22:03:51,0
11751,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989489178437,35.58854014703417,2024-01-14 22:03:52,0
11753,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988290965107,35.58858641007783,2024-01-14 22:04:04,0
11754,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298925702678,35.58854768787749,2024-01-14 22:04:11,0
11755,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929870643098894,35.58861434217317,2024-01-14 22:04:17,0
11757,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987405321856,35.58859348770801,2024-01-14 22:04:28,0
11758,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988559904401,35.58853620739457,2024-01-14 22:04:34,0
11759,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988203850251,35.58857374950646,2024-01-14 22:04:48,0
11760,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92985931458446,35.588622496734835,2024-01-14 22:04:54,0
11761,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988743791211,35.58855660921485,2024-01-14 22:05:00,0
11762,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988396376071,35.58858756053807,2024-01-14 22:05:14,0
11764,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929882643666836,35.58855854716683,2024-01-14 22:05:27,0
11765,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989335401414,35.58852587788715,2024-01-14 22:05:34,0
11766,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987200146105,35.58858156468711,2024-01-14 22:05:40,0
11767,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989777478242,35.58851916220998,2024-01-14 22:06:22,0
11771,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929882969929274,35.58857058733245,2024-01-14 22:06:48,0
11774,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988415028021,35.588548872748056,2024-01-14 22:07:14,0
11775,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929901721268756,35.588501861561774,2024-01-14 22:07:27,0
11778,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298778067823,35.58854777171722,2024-01-14 22:07:46,0
11780,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988468954303,35.58855959851728,2024-01-14 22:08:06,0
11781,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929875671746004,35.588594607963785,2024-01-14 22:08:12,0
11782,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987216926861,35.58861695254635,2024-01-14 22:08:24,0
11783,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929882332057694,35.58856171168377,2024-01-14 22:08:36,0
11784,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987584623305,35.58858261103558,2024-01-14 22:09:00,0
11785,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298874567807,35.58853028551065,2024-01-14 22:09:24,0
11786,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929877339497956,35.58855970753189,2024-01-14 22:09:48,0
11787,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988731160176,35.588508714807034,2024-01-14 22:09:59,0
11788,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988821268176,35.58854186956874,2024-01-14 22:10:06,0
11790,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929879067301265,35.58857986951008,2024-01-14 22:10:19,0
11792,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298725111284,35.58859701112384,2024-01-14 22:11:35,0
11793,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929878186377906,35.58856239610915,2024-01-14 22:11:47,0
11794,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987189576342,35.588589924651146,2024-01-14 22:12:23,0
11795,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986611465691,35.58861956776828,2024-01-14 22:12:35,0
11797,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929869657445145,35.58860850406229,2024-01-14 22:13:11,0
11799,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987542387138,35.5885803390436,2024-01-14 22:13:35,0
11800,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986731887312,35.588607411788516,2024-01-14 22:13:59,0
11802,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929876949938155,35.588582402430504,2024-01-14 22:14:43,0
11803,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989251994556,35.5885187860962,2024-01-14 22:15:14,0
11804,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989622582986,35.588496016404605,2024-01-14 22:15:38,0
11805,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988352336165,35.5885426373737,2024-01-14 22:15:50,0
11807,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929868862099305,35.58859997828158,2024-01-14 22:16:14,0
11809,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988972098902,35.588524328824995,2024-01-14 22:16:35,0
11810,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298707097534,35.58857121667377,2024-01-14 22:16:42,0
11811,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986972965071,35.588601168621395,2024-01-14 22:16:48,0
11812,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987600164477,35.58857609400529,2024-01-14 22:16:55,0
11813,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929888465009135,35.588536688680065,2024-01-14 22:17:01,0
11816,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929871811424654,35.58859067874524,2024-01-14 22:17:21,0
11818,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987649602429,35.588600518056204,2024-01-14 22:17:35,0
11819,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929890992131256,35.588548820344215,2024-01-14 22:17:43,0
11820,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987143790646,35.588602816776756,2024-01-14 22:17:49,0
11822,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929864804080545,35.58860367609031,2024-01-14 22:18:09,0
11823,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988293385179,35.588594614882936,2024-01-14 22:18:23,0
11824,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988980856571,35.58855552525456,2024-01-14 22:18:24,0
11825,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986639674669,35.58862151700399,2024-01-14 22:18:31,0
11826,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988037263199,35.588549121927024,2024-01-14 22:18:37,0
11827,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987902607158,35.58857153072822,2024-01-14 22:18:44,0
11828,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987516777396,35.588593066428466,2024-01-14 22:18:56,0
11829,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988476283933,35.58854581672854,2024-01-14 22:19:08,0
11833,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986654737184,35.58862075014271,2024-01-14 22:19:34,0
11834,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988732566116,35.58857478370938,2024-01-14 22:19:42,0
11835,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988788230709,35.58854283235046,2024-01-14 22:20:00,0
11836,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92990875223713,35.5885090439495,2024-01-14 22:20:07,0
11837,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929894760109285,35.58852780270943,2024-01-14 22:20:22,0
11838,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.9298836582326,35.58855288500691,2024-01-14 22:20:34,0
11839,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929891887052996,35.588522430051,2024-01-14 22:20:45,0
11840,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929888518563374,35.58854737556036,2024-01-14 22:21:00,0
11841,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986982599636,35.58859655328138,2024-01-14 22:21:20,0
11842,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929882637846354,35.5885776499783,2024-01-14 22:21:35,0
11843,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989480479565,35.58853808857016,2024-01-14 22:21:41,0
11844,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987521854695,35.588620818844426,2024-01-14 22:21:48,0
11850,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989244363306,35.588563567788555,2024-01-14 22:22:57,0
11853,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986783951129,35.588628183513144,2024-01-14 22:23:18,0
11856,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987357672242,35.588628436149264,2024-01-14 22:23:43,0
11857,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988026295733,35.588577264139886,2024-01-14 22:23:57,0
11858,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986604244382,35.58862622132965,2024-01-14 22:24:09,0
11859,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987618256215,35.588588725774216,2024-01-14 22:24:21,0
11860,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986678349164,35.58862672877472,2024-01-14 22:24:33,0
11861,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987650302494,35.58858910582763,2024-01-14 22:24:45,0
11863,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988106306098,35.5885865932899,2024-01-14 22:25:16,0
11864,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929894757825416,35.58855216822957,2024-01-14 22:25:23,0
11866,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929888597924695,35.58855649205128,2024-01-14 22:25:37,0
11867,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987651894436,35.588598130726794,2024-01-14 22:25:43,0
11868,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988577107316,35.58856629149058,2024-01-14 22:25:55,0
11869,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989088559491,35.588538023958996,2024-01-14 22:26:15,0
11870,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987424402294,35.58862538852453,2024-01-14 22:26:46,0
11873,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988592786428,35.58854602448893,2024-01-14 22:27:06,0
11874,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987507373535,35.58858368333568,2024-01-14 22:27:20,0
11875,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929887400988434,35.588535006081855,2024-01-14 22:27:26,0
11876,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.929881941532756,35.58856455560948,2024-01-14 22:27:34,0
11877,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987729666211,35.58858010541014,2024-01-14 22:27:46,0
11878,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988472590177,35.58855654083872,2024-01-14 22:27:55,0
11879,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92986613202589,35.58861413868565,2024-01-14 22:28:02,0
11885,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989864543541,35.588537516800244,2024-01-14 22:28:48,0
11886,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92989896489604,35.58854220980193,2024-01-14 22:28:55,0
11887,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92988593725896,35.58858232848925,2024-01-14 22:29:01,0
11889,48b1ecce-302d-4926-ac36-381ac665d257,000000000000000,9,33.92987875851933,35.58859582589454,2024-01-14 22:29:14,0
