device_id,service_provider_id,usage_timeframe,country_alpha2,country_alpha3,country_code,data_category,day_no,device_carrier_name,device_hit_count,device_manufacturer_brand,device_model,hour_no,insertion_date,ip_d,location_accuracy,location_altitude,location_cou_code_num,location_density,location_latitude,location_longitude,location_main_data_id,location_name,month_no,region_code,source_file_id,subregion_code,usage_date,usage_timeline,year_no
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680310194000,LB,LBN,422,,1,,100,,Apple,3,e95415e7-99bc-11ee-954d-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680310194000,1680310194000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680313953000,LB,LBN,422,,1,,100,,Apple,4,ee60b37c-99bc-11ee-9848-000000000000,,200.0,,,,33.978427,35.807572,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680313953000,1680313953000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680318789000,LB,LBN,422,,1,,100,,Apple,6,f7857514-99bc-11ee-aba6-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680318789000,1680318789000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680320042000,LB,LBN,422,,1,,100,,Apple,6,f7857514-99bc-11ee-aba6-000000000000,,1787.0,,,,33.985547,35.806672,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680320042000,1680320042000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680321292000,LB,LBN,422,,1,,100,,Apple,6,f7857514-99bc-11ee-aba6-000000000000,,28.2,,,,33.978466,35.807796,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680321292000,1680321292000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680322517000,LB,LBN,422,,1,,100,,Apple,7,fba1ee2e-99bc-11ee-aaf5-000000000000,,92.8,,,,33.978695,35.807556,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680322517000,1680322517000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680325034000,LB,LBN,422,,1,,100,,Apple,7,fba1ee2e-99bc-11ee-aaf5-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680325034000,1680325034000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680326217000,LB,LBN,422,,1,,100,,Apple,8,ffac306e-99bc-11ee-97fb-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680326217000,1680326217000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680328541000,LB,LBN,422,,1,,100,,Apple,8,ffac306e-99bc-11ee-97fb-000000000000,,55.2,,,,33.978537,35.807767,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680328541000,1680328541000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680329807000,LB,LBN,422,,1,,100,,Apple,9,03c250ef-99bd-11ee-b4c6-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680329807000,1680329807000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680331076000,LB,LBN,422,,1,,100,,Apple,9,03c250ef-99bd-11ee-b4c6-000000000000,,64.3,,,,33.978694,35.807638,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680331076000,1680331076000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680332275000,LB,LBN,422,,1,,100,,Apple,9,03c250ef-99bd-11ee-b4c6-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680332275000,1680332275000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680333495000,LB,LBN,422,,1,,100,,Apple,10,0812c530-99bd-11ee-a6d2-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680333495000,1680333495000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680337038000,LB,LBN,422,,1,,100,,Apple,11,0c9ca67c-99bd-11ee-96f9-000000000000,,44.0,,,,33.978964,35.807441,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680337038000,1680337038000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680339297000,LB,LBN,422,,1,,100,,Apple,11,0c9ca67c-99bd-11ee-96f9-000000000000,,58.4,,,,33.984639,35.813491,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680339297000,1680339297000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680339894000,LB,LBN,422,,1,,100,,Apple,12,119088d3-99bd-11ee-a0d0-000000000000,,63.5,,,,33.978598,35.804738,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680339894000,1680339894000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680340877000,LB,LBN,422,,1,,100,,Apple,12,119088d3-99bd-11ee-a0d0-000000000000,,1414.0,,,,33.992363,35.815582,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680340877000,1680340877000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680341194000,LB,LBN,422,,1,,100,,Apple,12,119088d3-99bd-11ee-a0d0-000000000000,,25.8,,,,33.978582,35.80787,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680341194000,1680341194000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680342444000,LB,LBN,422,,1,,100,,Apple,12,119088d3-99bd-11ee-a0d0-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680342444000,1680342444000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680343662000,LB,LBN,422,,1,,100,,Apple,13,16d0f49c-99bd-11ee-91fb-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680343662000,1680343662000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680344317000,LB,LBN,422,,1,,100,,Apple,13,16d0f49c-99bd-11ee-91fb-000000000000,,1787.0,,,,33.983895,35.807775,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680344317000,1680344317000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680344629000,LB,LBN,422,,1,,100,,Apple,13,16d0f49c-99bd-11ee-91fb-000000000000,,63.3,,,,33.978741,35.807865,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680344629000,1680344629000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680345783000,LB,LBN,422,,1,,100,,Apple,13,16d0f49c-99bd-11ee-91fb-000000000000,,70.6,,,,33.978615,35.807739,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680345783000,1680345783000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680346991000,LB,LBN,422,,1,,100,,Apple,14,1b450f6f-99bd-11ee-94ab-000000000000,,53.6,,,,33.978673,35.807934,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680346991000,1680346991000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680348224000,LB,LBN,422,,1,,100,,Apple,14,1b450f6f-99bd-11ee-94ab-000000000000,,26.6,,,,33.978613,35.807712,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680348224000,1680348224000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680349471000,LB,LBN,422,,1,,100,,Apple,14,1b450f6f-99bd-11ee-94ab-000000000000,,26.5,,,,33.978614,35.807758,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680349471000,1680349471000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680350643000,LB,LBN,422,,1,,100,,Apple,15,205e0a6d-99bd-11ee-942b-000000000000,,1415.7,,,,33.982057,35.806612,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680350643000,1680350643000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680350853000,LB,LBN,422,,1,,100,,Apple,15,205e0a6d-99bd-11ee-942b-000000000000,,1414.0,,,,33.992503,35.814944,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680350853000,1680350853000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680352451000,LB,LBN,422,,1,,100,,Apple,15,205e0a6d-99bd-11ee-942b-000000000000,,55.5,,,,34.001292,35.828398,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680352451000,1680352451000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680354240000,LB,LBN,422,,1,,100,,Apple,16,245afbce-99bd-11ee-ac4e-000000000000,,49.0,,,,34.001167,35.828485,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680354240000,1680354240000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680357441000,LB,LBN,422,,1,,100,,Apple,16,245afbce-99bd-11ee-ac4e-000000000000,,1815.0,,,,33.984981,35.807426,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680357441000,1680357441000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680368563000,LB,LBN,422,,1,,100,,Apple,20,351b5efb-99bd-11ee-8304-000000000000,,30.5,,,,33.978688,35.807685,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680368563000,1680368563000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680373485000,LB,LBN,422,,1,,100,,Apple,21,39af1231-99bd-11ee-ae8a-000000000000,,65.0,,,,33.978701,35.807723,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680373485000,1680373485000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680374702000,LB,LBN,422,,1,,100,,Apple,21,39af1231-99bd-11ee-ae8a-000000000000,,65.0,,,,33.978744,35.807648,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680374702000,1680374702000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680378410000,LB,LBN,422,,1,,100,,Apple,22,3db9b2f5-99bd-11ee-a506-000000000000,,37.9,,,,33.978633,35.80781,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680378410000,1680378410000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680381709000,LB,LBN,422,,1,,100,,Apple,23,419bf6a6-99bd-11ee-9231-000000000000,,1797.3,,,,33.949884,35.680296,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680381709000,1680381709000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680382997000,LB,LBN,422,,2,,100,,Apple,0,45e17619-99bd-11ee-abbb-000000000000,,1414.0,,,,33.992402,35.813503,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680382997000,1680382997000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680384677000,LB,LBN,422,,2,,100,,Apple,0,45e17619-99bd-11ee-abbb-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680384677000,1680384677000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680385943000,LB,LBN,422,,2,,100,,Apple,0,45e17619-99bd-11ee-abbb-000000000000,,1787.0,,,,33.985765,35.806834,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680385943000,1680385943000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680387181000,LB,LBN,422,,2,,100,,Apple,1,4d76509f-99bd-11ee-8195-000000000000,,59.1,,,,33.978652,35.807905,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680387181000,1680387181000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680394422000,LB,LBN,422,,2,,100,,Apple,3,576e73f6-99bd-11ee-b853-000000000000,,1835.0,,,,33.976953,35.81041,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680394422000,1680394422000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680395020000,LB,LBN,422,,2,,100,,Apple,3,576e73f6-99bd-11ee-b853-000000000000,,1867.2,,,,33.971207,35.813229,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680395020000,1680395020000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680395360000,LB,LBN,422,,2,,100,,Apple,3,576e73f6-99bd-11ee-b853-000000000000,,1835.0,,,,33.977026,35.810396,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680395360000,1680395360000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680395680000,LB,LBN,422,,2,,100,,Apple,3,576e73f6-99bd-11ee-b853-000000000000,,1835.0,,,,33.978679,35.809572,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680395680000,1680395680000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680396221000,LB,LBN,422,,2,,100,,Apple,3,576e73f6-99bd-11ee-b853-000000000000,,1835.0,,,,33.976993,35.810405,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680396221000,1680396221000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680396537000,LB,LBN,422,,2,,100,,Apple,3,576e73f6-99bd-11ee-b853-000000000000,,1835.0,,,,33.984072,35.806969,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680396537000,1680396537000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680397630000,LB,LBN,422,,2,,100,,Apple,4,5e0f0cdb-99bd-11ee-a134-000000000000,,1545.7,,,,33.984886,35.80763,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680397630000,1680397630000,2023
810fc600-f3ed-6407-1a89-edb010470d9d,9,1680398801000,LB,LBN,422,,2,,100,,Apple,4,5e0f0cdb-99bd-11ee-a134-000000000000,,1835.0,,,,33.979509,35.809171,,810fc600-f3ed-6407-1a89-edb010470d9d,4,142,422,145,1680398801000,1680398801000,2023
