,Device_ID_geo,Location_Name,Service_Provider_ID,Latitude,Longitude,Timestamp,Cluster
862,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89017640130582,35.558530862056294,2024-01-13 14:42:50,0
863,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89018119111183,35.558521879193144,2024-01-13 14:42:52,0
864,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89018119111183,35.558521879193144,2024-01-13 14:43:03,0
865,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89012398212216,35.55851817311041,2024-01-13 14:44:00,0
866,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.890136610899745,35.55853984686832,2024-01-13 14:44:05,0
867,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89011564739618,35.55850905146632,2024-01-13 14:44:17,0
868,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.890092701117126,35.558542719482915,2024-01-13 14:44:23,0
869,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89006170825684,35.5585058459542,2024-01-13 14:44:24,0
870,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89006068343213,35.558485943531856,2024-01-13 14:44:25,0
871,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.890061517080845,35.55847295678512,2024-01-13 14:44:30,0
872,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.890061517080845,35.55847295678512,2024-01-13 14:44:31,0
873,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.890061517080845,35.55847295678512,2024-01-13 14:44:32,0
874,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.890061517080845,35.55847295678512,2024-01-13 14:44:34,0
875,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.890061517080845,35.55847295678512,2024-01-13 14:44:35,0
877,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89014862403826,35.55854810206436,2024-01-13 14:47:28,0
878,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.890130246917,35.55852727071484,2024-01-13 14:47:34,0
879,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,4ba0c8c3-e6c2-4e3a-89f0-18eb148bae59,9,33.89010986178833,35.55853617466187,2024-01-13 14:47:46,0
