,Device_ID_geo,Location_Name,Service_Provider_ID,Latitude,Longitude,Timestamp,Cluster
345,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.892117,35.4920245,2023-10-13 12:01:45,0
346,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8921961,35.4921881,2023-10-13 12:06:46,0
347,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:13:17,0
348,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:18:18,0
349,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:24:17,0
350,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:32:37,0
351,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:38:25,0
352,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:39:23,0
353,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:45:25,0
354,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:51:15,0
355,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.8922099,35.4921062,2023-10-13 12:56:55,0
356,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.892196,35.4920285,2023-10-13 13:03:06,0
357,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.892141,35.4920668,2023-10-13 13:10:32,0
358,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.892141,35.4920668,2023-10-13 13:16:01,0
359,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.892141,35.4920668,2023-10-13 13:22:57,0
360,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.892141,35.4920668,2023-10-13 13:29:49,0
361,b799f49f-81b1-491b-ab99-9092bc8c7325,b799f49f-81b1-491b-ab99-9092bc8c7325,8,33.892141,35.4920668,2023-10-13 13:35:59,0
