RANK,DEVICE_ID,TOTAL_HITS,COUNT,COMMON_LOCATIONS_HITS,SEQUENCE_DISTANCE,LONGEST_SEQUENCE,GRID_SIMILARITY,COMMON_PROVINANCES,COMMON_COUNTRIES,COMMON_CITIES,COMMON_LAT_LONG,COUNTRY_TUPLES,UNCOMMON_LOCATIONS_HITS,TOTAL_MERGED_HITS,UNCOMMON_HITS_RATIO,UNCOMMON_LOCATIONS_RANGE,TOTAL_UNCOMMMON_TIME_SPENT,AVERAGE_UNCOMMMON_TIME_SPENT,CLASSIFICATION
2,e59a971e-b9b4-4e80-a430-440ddee94c44,104,90,"[[24.7820648, 41.5107688, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696487352000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820648, 41.5107688, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696487685000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820648, 41.5107688, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696488125000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820648, 41.5107688, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696488491000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820648, 41.5107688, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696490157000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820476, 41.5107607, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696486718000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820648, 41.5107688, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696486730000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820142, 41.5107644, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696486734000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820386, 41.5107851, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696486735000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820648, 41.5107688, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696486740000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.7820648, 41.5107688, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696489366000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.9288562, 42.7459462, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696485659000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.9288505, 42.7459073, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696486035000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.9288443, 42.7459877, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696486038000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [24.9288799, 42.7459812, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696486040000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.0618624, 46.9595117, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696484236000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.0618061, 46.9595736, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696484246000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.0618671, 46.9595401, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696484503000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.0618671, 46.9595401, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696485217000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.126554, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696119232000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265566, 51.3412267, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696130054000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265567, 51.3412278, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696131366000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265565, 51.3412265, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696134553000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265576, 51.3412278, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696137142000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265566, 51.3412261, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696139836000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265566, 51.3412261, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696140166000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265605, 51.3412206, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696143527000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265562, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696145731000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265562, 51.3412268, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696146401000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265561, 51.3412268, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696155873000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265562, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696157772000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265605, 51.3412206, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696158471000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265605, 51.3412206, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696159573000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265566, 51.3412267, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696162906000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.126554, 51.3412268, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696164313000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265566, 51.3412261, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696166163000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.126556, 51.3412269, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696195158000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.126556, 51.3412269, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696196728000, 'b4ccda3b14913ffcd23d1e58a6a515805e0e7b2293df8741d3713fefaa219a3c', 9], [25.1265561, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696214615000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265561, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696215211000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265561, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696215591000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265601, 51.3412208, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696219871000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265601, 51.3412208, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696223002000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265601, 51.3412208, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696225575000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265566, 51.3412267, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696227698000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265566, 51.3412267, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696228008000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265562, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696229236000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265561, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696230381000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.126554, 51.3412268, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696232143000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265564, 51.3412265, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696232796000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265605, 51.3412206, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696233863000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265606, 51.3412202, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696234808000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265556, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696237730000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265559, 51.3412264, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696238009000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265605, 51.3412206, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696241470000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265559, 51.3412264, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696242163000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265561, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696243875000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265565, 51.341226, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696244226000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265605, 51.3412206, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696244934000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265546, 51.3412267, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696246927000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265556, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696247332000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265606, 51.3412201, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696248312000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265565, 51.3412265, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696248674000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265564, 51.3412262, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696249733000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265564, 51.3412264, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696250748000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265562, 51.3412268, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696253278000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265546, 51.3412269, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696253844000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.126556, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696254855000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265561, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696256619000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265605, 51.3412206, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696256984000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265561, 51.3412268, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696257668000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265566, 51.3412267, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696260074000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265569, 51.3412264, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696261923000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265568, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696265209000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265565, 51.3412264, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696266626000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265548, 51.3412268, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696267335000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265545, 51.3412251, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696267992000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265541, 51.3412256, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696272333000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265541, 51.3412256, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696272689000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265542, 51.3412259, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696273082000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265545, 51.3412269, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696280771000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265548, 51.3412268, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696281626000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265542, 51.3412274, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696282042000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265544, 51.3412266, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696282727000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265546, 51.3412262, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696283882000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265546, 51.3412262, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696284552000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1265542, 51.3412274, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696288700000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [25.1272675, 51.3417599, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696224555000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [26.1621184, 48.5543453, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696483111000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9], [26.1621654, 48.5543053, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 1696483124000, 'e59a971e-b9b4-4e80-a430-440ddee94c44', 9]]",0.0027131151988726283,69,1.0,['Baladiyat ar Rayyan'],['QA'],['Ar Rayyan'],"[""['25.29194', '51.42444']""]","[['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/01 01:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/01 03:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/01 07:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/01 10:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/01 21:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/02 00:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/02 01:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 4, '2023/10/02 02:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/02 03:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/02 04:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 4, '2023/10/02 05:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 06:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 07:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 08:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/02 09:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 10:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 3, '2023/10/02 11:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 5, '2023/10/02 12:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 13:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 14:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 16:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 17:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 18:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 5, '2023/10/02 21:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 2, '2023/10/02 22:00:00'], ['QA', 'Ar Rayyan', ""['25.29194', '51.42444']"", 1, '2023/10/02 23:00:00'], ['SA', 'Mulayjah', ""['27.27103', '48.42419']"", 1, '2023/10/05 05:00:00'], ['SA', 'Riyadh', ""['24.68773', '46.72185']"", 4, '2023/10/05 05:00:00'], ['SA', '`Afif', ""['23.9065', '42.91724']"", 9, '2023/10/05 06:00:00'], ['SA', '`Afif', ""['23.9065', '42.91724']"", 3, '2023/10/05 07:00:00']]",0,69,0.0,"[[1696483107000, 1696483107000], [1696484511000, 1696484511000]]",0:00:00,0:00:00,shadow
