Unnamed: 0.1,device_id_x,location_latitude_x,location_longitude_x,usage_timeframe,location_name_x,service_provider_id_x,latitude_grid_x,longitude_grid_x,grid_x,provinance_x,country_x,city_x,lat_long_x,device_id_y,location_latitude_y,location_longitude_y,location_name_y,service_provider_id_y,latitude_grid_y,longitude_grid_y,grid_y,provinance_y,country_y,city_y,lat_long_y
110,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.3412,1696236280000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.3412,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
111,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34126,1696236671000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34126,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
112,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34124,1696237052000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34124,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
113,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34125,1696237710000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34125,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
114,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34122,1696238722000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34122,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
115,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34119,1696238723000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34119,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
116,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34121,1696239052000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34121,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
117,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34117,1696239399000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34117,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
118,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265605,51.3412206,1696239428000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265605,51.3412206,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
119,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34125,1696240800000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34125,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
120,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34118,1696241492000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34118,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
121,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34125,1696242507000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34125,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
122,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34123,1696243205000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34123,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
123,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34123,1696243497000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34123,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
124,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34124,1696243885000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34124,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
125,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34127,1696244520000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34127,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
126,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34126,1696244953000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34126,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
127,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265546,51.3412261,1696245587000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265546,51.3412261,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
128,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34125,1696245897000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34125,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
129,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34127,1696246636000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34127,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
130,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265559,51.341226,1696247655000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265559,51.341226,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
131,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34122,1696247659000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34122,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
132,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34123,1696247997000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34123,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
133,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34124,1696248335000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34124,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
134,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34121,1696248376000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34121,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
135,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34123,1696248649000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12656,51.34123,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
136,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265566,51.3412261,1696249025000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265566,51.3412261,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
137,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34126,1696249294000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34126,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
138,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34124,1696249727000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12655,51.34124,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
139,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265564,51.3412262,1696249733000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265564,51.3412262,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
140,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34124,1696250067000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34124,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
141,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.3412,1696250358000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.3412,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
142,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34123,1696251080000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34123,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
143,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34124,1696251408000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12658,51.34124,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
144,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34122,1696251706000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12653,51.34122,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
145,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265565,51.3412265,1696251707000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265565,51.3412265,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
146,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34118,1696252055000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34118,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
147,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34119,1696252429000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34119,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
148,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34118,1696252805000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12657,51.34118,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
149,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34123,1696253499000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12652,51.34123,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
150,e25d599e-c5c8-4e40-a810-880aaee58b88,25.126556,51.3412266,1696254855000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.126556,51.3412266,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
151,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34122,1696255196000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12659,51.34122,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
152,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34126,1696255545000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34126,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
153,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265544,51.3412262,1696255563000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1265544,51.3412262,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
154,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34128,1696256313000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12651,51.34128,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
155,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34124,1696256630000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34124,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
156,e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34122,1696257335000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.1266,51.34122,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
157,e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34122,1696257678000,e25d599e-c5c8-4e40-a810-880aaee58b88,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",e25d599e-c5c8-4e40-a810-880aaee58b88,25.12654,51.34122,e25d599e-c5c8-4e40-a810-880aaee58b88,9.0,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']"
