Unnamed: 0,device_id,location_latitude,location_longitude,usage_timeframe,location_name,service_provider_id,latitude_grid,longitude_grid,grid,provinance,country,city,lat_long,date
16,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126467,51.34128,1696245785000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
17,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126457,51.341278,1696246953000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
18,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.12637,51.341271,1696253044000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
19,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126415,51.341206,1696255413000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
20,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126499,51.341196,1696257917000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
21,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126462,51.341286,1696261736000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
22,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126421,51.341284,1696266354000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
23,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.12657,51.341194,1696267875000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
24,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126416,51.341209,1696269069000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
25,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126447,51.341286,1696271168000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
26,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.12648,51.341201,1696272933000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
27,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126454,51.341286,1696274231000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
28,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126291,51.341272,1696278238000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
29,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126469,51.341286,1696281408000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
30,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.126446,51.341286,1696283383000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
31,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,25.12642,51.341285,1696288463000,7ADD17FE-DB9E-4E22-AA90-D0B2656315F6,9,25.12638594968076,51.34117277654894,"25.126385949680756,51.34117277654894",Baladiyat ar Rayyan,QA,Ar Rayyan,"['25.29194', '51.42444']",2023-10-02
